@relation 'gesture-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0'

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute meanCrossingX numeric
@attribute meanCrossingY numeric
@attribute meanCrossingZ numeric
@attribute absMeanX numeric
@attribute absMeanY numeric
@attribute absMeanZ numeric
@attribute absDifferenceX numeric
@attribute absDifferenceY numeric
@attribute absDifferenceZ numeric
@attribute stdDeviationX numeric
@attribute stdDeviationY numeric
@attribute stdDeviationZ numeric
@attribute skewnessX numeric
@attribute skewnessY numeric
@attribute skewnessZ numeric
@attribute kurtosisX numeric
@attribute kurtosisY numeric
@attribute kurtosisZ numeric
@attribute rootMeanSquareX numeric
@attribute rootMeanSquareY numeric
@attribute rootMeanSquareZ numeric
@attribute percentile25X numeric
@attribute percentile25Y numeric
@attribute percentile25Z numeric
@attribute percentile50X numeric
@attribute percentile50Y numeric
@attribute percentile50Z numeric
@attribute percentile75X numeric
@attribute percentile75Y numeric
@attribute percentile75Z numeric
@attribute class {gesture-pacing,gesture-rocking,gesture-hairpulling,gesture-scratching,gesture-hitting,gesture-punching,gesture-still}

@data
-0.124678,-0.068444,0.40976,0.017208,0.067786,9.438991,-2.15568,-1.161337,-0.143502,2,6,2,0.129362,0.090501,0.534139,0.237699,0.154995,0,0.217685,0.064388,4.291815,-4.452356,-4.295694,4.470534,19.87539,18.911161,19.989988,0.482939,0.262817,2.111805,-0.040402,-0.050428,-0.081702,-0.014515,-0.017208,-0.062399,0.000449,0.011971,-0.041899,gesture-still
-0.102247,-0.075395,0.40578,0.059556,0.048183,9.415049,-2.088642,-1.19725,-0.134225,2,6,2,0.128015,0.091197,0.536009,0.24661,0.146705,0,0.208526,0.067847,4.27324,-4.441535,-4.298904,4.469874,19.809351,18.907045,19.98584,0.467954,0.271167,2.106632,-0.030676,-0.046986,-0.097564,0.002544,-0.009876,-0.075866,0.013467,0.005986,-0.039055,gesture-still
-0.077969,-0.065212,0.388332,0.137218,0.229245,9.357588,-2.062305,-1.07754,-0.180313,2,9,2,0.139814,0.122613,0.551033,0.256509,0.209575,0,0.209099,0.063736,4.236945,-4.405577,-3.391913,4.4671,19.588234,13.50329,19.968456,0.463873,0.260746,2.094695,-0.007183,-0.090231,-0.135721,0.01661,-0.018555,-0.080804,0.045041,0.029479,-0.043694,gesture-still
-0.199639,-0.181495,0.886109,0.052373,0.087538,9.431807,-2.031181,-1.501314,-0.125097,4,4,4,0.223147,0.201038,0.994013,0.428861,0.315227,0,0.35644,0.182346,8.054272,-2.877702,-2.787449,2.887268,7.013664,6.709224,7.034902,0.62952,0.46399,2.973123,-0.039654,-0.125247,-0.079009,-0.010774,-0.038756,-0.049081,0.023343,-0.017957,-0.03307,gesture-still
-0.097541,-0.079293,0.425884,0.062249,0.12405,9.50124,-1.976114,-1.324143,-0.116418,2,8,2,0.125419,0.117944,0.524704,0.231804,0.210368,0,0.186836,0.085808,4.335923,-4.428289,-4.108986,4.470287,19.726952,17.754896,19.988424,0.443115,0.303472,2.125394,-0.025139,-0.07018,-0.0826,-0.013168,-0.014365,-0.057012,0.017208,0.028132,-0.021398,gesture-still
-0.049523,-0.321848,0.28295,0.107889,0.191835,6.580314,-1.413477,-7.130082,-0.216675,4,2,2,0.134651,0.40569,0.385257,0.184458,0.7792,0,0.106196,2.44274,2.09052,-3.970785,-4.462458,4.460239,16.519865,19.939747,19.926004,0.329618,1.595721,1.473289,0.005986,-0.019603,-0.083348,0.036811,0.018106,-0.035763,0.061351,0.064494,-0.011971,gesture-still
-0.036931,-0.32826,0.277241,0.153079,0.121206,6.556372,-1.126173,-7.177966,-0.158466,10,2,2,0.104627,0.407718,0.388586,0.181159,0.762546,0,0.065715,2.472558,2.078126,-4.101511,-4.462594,4.461395,17.748861,19.940321,19.93278,0.258995,1.606335,1.467988,-0.048782,-0.017508,-0.09906,0.01661,0.012869,-0.047285,0.047435,0.088735,0.008679,gesture-still
-0.061845,-0.694117,0.605688,0.120907,0.086491,6.51567,-1.202787,-7.175572,-0.110732,3,3,3,0.164212,0.74028,0.700678,0.195861,1.110087,0,0.125645,4.622128,3.878821,-2.885059,-2.887164,2.886426,7.185145,7.034792,7.031354,0.359819,2.259187,2.060504,0.037858,-0.007033,-0.072425,0.054767,0.01257,-0.056114,0.063147,0.040103,-0.003591,gesture-still
-0.009906,-0.329562,0.272296,0.102951,0.058957,6.496517,-0.975338,-7.194725,-0.112527,2,2,2,0.087628,0.391108,0.37764,0.128135,0.745195,0,0.049665,2.4809,2.039734,-4.380062,-4.471089,4.469441,19.432436,19.993437,19.98313,0.223077,1.609196,1.453918,0.017807,0.011821,-0.075118,0.034716,0.029928,-0.05761,0.054169,0.045639,-0.040253,gesture-still
-0.021615,-0.331836,0.282561,0.06195,0.070479,6.587496,-1.008857,-7.187543,-0.100856,2,2,2,0.07954,0.390868,0.377356,0.128868,0.746796,0,0.051713,2.474338,2.093254,-4.412504,-4.470281,4.468463,19.626045,19.988365,19.976994,0.22843,1.607624,1.474142,0.001796,0.008529,-0.082899,0.032621,0.023194,-0.049081,0.046537,0.04549,-0.019752,gesture-still
-0.03004,-0.328627,0.282044,0.080954,0.0826,6.491728,-1.001674,-7.19712,-0.111181,2,2,2,0.076143,0.391639,0.368535,0.13733,0.744163,0,0.050547,2.483366,2.03039,-4.344706,-4.470911,4.468803,19.215872,19.992338,19.979158,0.226825,1.60977,1.452563,-0.006584,0.015712,-0.06614,0.013168,0.029928,-0.039055,0.032771,0.041899,-0.023044,gesture-still
-0.081111,-0.683881,0.618437,0.080655,0.060154,6.53243,-0.980126,-7.175572,-0.097863,4,4,4,0.127963,0.748839,0.691625,0.23948,1.455046,0,0.090702,4.665412,3.885752,-2.820771,-2.887723,2.886296,6.783956,7.036314,7.030883,0.311899,2.265636,2.065966,-0.019453,0.024092,-0.076166,0.016759,0.033968,-0.033668,0.037709,0.043993,-0.007183,gesture-still
-0.037499,-0.319566,0.290761,0.03726,0.060304,6.56116,-1.013645,-7.142053,-0.091279,2,2,2,0.069073,0.394639,0.366971,0.116874,0.730576,0,0.050424,2.449988,2.069869,-4.432124,-4.471585,4.470315,19.747828,19.996546,19.98861,0.227661,1.597533,1.467791,-0.003891,0.019752,-0.046986,0.017208,0.042796,-0.037709,0.023194,0.050278,-0.023343,gesture-still
-0.051311,-0.330916,0.287925,0.034117,0.069282,6.585102,-0.99928,-7.187543,-0.116119,4,2,2,0.06409,0.389245,0.373293,0.115677,0.748068,0,0.047673,2.474864,2.088417,-4.413843,-4.470694,4.467345,19.633068,19.990974,19.970028,0.22429,1.607598,1.47354,-0.015113,0.009726,-0.06614,-0.002095,0.022745,-0.04968,0.009278,0.04145,-0.008529,gesture-still
-0.038756,-0.329951,0.284648,0.060154,0.056563,6.568343,-0.975338,-7.154024,-0.125845,2,2,2,0.068145,0.388295,0.372964,0.115752,0.733905,0,0.046666,2.451294,2.07912,-4.392885,-4.47108,4.468648,19.504831,19.993372,19.97821,0.219472,1.600051,1.469743,-0.010026,0.016759,-0.065392,0.010774,0.031574,-0.042497,0.021847,0.037858,-0.023942,gesture-still
-0.08988,-0.666359,0.61647,0.049829,0.084096,6.556372,-0.977732,-7.142053,-0.093075,3,3,3,0.113178,0.762052,0.693473,0.16618,1.0951,0,0.086367,4.65979,3.90853,-2.862093,-2.887489,2.886731,6.943152,7.035346,7.032584,0.30732,2.259164,2.070885,-0.020201,0.032471,-0.068384,0.004788,0.049979,-0.033818,0.01661,0.068235,-0.008978,gesture-still
-0.033945,-0.315346,0.283518,0.123451,0.124947,6.498911,-0.951396,-7.156418,-0.109684,6,2,2,0.083011,0.415589,0.369784,0.139417,0.768322,0,0.046652,2.465552,2.034085,-4.090564,-4.464995,4.468956,17.729013,19.954931,19.980076,0.218641,1.60156,1.454121,-0.027683,0.022895,-0.056413,-0.005537,0.048782,-0.044442,0.04145,0.06614,-0.027982,gesture-still
-0.12681,-0.378748,0.125217,0.054618,0.157419,2.491017,-2.586636,-9.057415,-0.114922,2,2,2,0.151471,0.526994,0.172622,0.292018,0.937367,0,0.319413,3.965078,0.297875,-4.450095,-4.470429,4.389445,19.860807,19.989342,19.487387,0.579218,2.02695,0.559959,-0.015712,0.045789,-0.048632,0.000599,0.071826,0.013916,0.014216,0.088436,0.050129,gesture-still
-0.116897,-0.378359,0.13825,0.062698,0.1034,2.656217,-2.821267,-8.990377,-0.054468,2,2,2,0.176423,0.520679,0.157898,0.319544,0.920563,0,0.386174,3.903908,0.334816,-4.44846,-4.471395,4.447297,19.849257,19.995356,19.843513,0.632328,2.011731,0.59492,0.004639,0.062399,-0.017358,0.032771,0.072275,0.003442,0.050727,0.087388,0.022745,gesture-still
-0.124087,-0.381883,0.124678,0.067337,0.108038,2.620304,-2.794931,-8.93531,-0.050727,2,2,2,0.163367,0.511648,0.153334,0.302163,0.921319,0,0.376042,3.851107,0.328527,-4.460256,-4.471127,4.455596,19.925749,19.99368,19.896454,0.625651,1.999235,0.586576,-0.013018,0.048034,-0.02888,0.014664,0.064195,-0.006883,0.029329,0.0826,0.018405,gesture-still
-0.260302,-0.825768,0.251369,0.052672,0.131083,2.637064,-2.790143,-8.940099,-0.073921,3,3,3,0.303787,0.960816,0.288778,0.449579,1.378222,0,0.710959,7.303491,0.628197,-2.884068,-2.887489,2.880614,7.022465,7.03537,7.009917,0.882449,2.825842,0.831495,-0.010475,0.04953,-0.031873,0.017957,0.072125,-0.020949,0.036661,0.088585,0.014964,gesture-still
-0.118034,-0.37143,0.127678,0.064494,0.119112,2.6634,-2.78296,-8.956859,-0.076614,2,2,2,0.164197,0.524255,0.157157,0.297322,0.924835,0,0.37425,3.879758,0.3393,-4.462789,-4.471548,4.452648,19.941496,19.996317,19.878464,0.623043,2.004425,0.596324,0.002843,0.065541,-0.025588,0.017358,0.071976,-0.005986,0.032022,0.091279,0.013467,gesture-still
-0.121356,-0.371573,0.12913,0.15278,0.136619,2.649034,-2.730288,-8.925734,-0.128838,4,2,2,0.174178,0.521001,0.163965,0.336722,0.932991,0,0.361657,3.851934,0.336015,-4.401906,-4.470803,4.431647,19.561478,19.991663,19.750084,0.613502,1.997498,0.593877,-0.005237,0.052672,-0.032022,0.009278,0.074819,-0.002993,0.025588,0.091429,0.032621,gesture-still
-0.1228,-0.377266,0.11353,0.060005,0.109984,2.615516,-2.742259,-8.956859,-0.104746,2,2,2,0.160883,0.518419,0.164571,0.295385,0.925815,0,0.361819,3.87459,0.331134,-4.458055,-4.471344,4.434658,19.911844,19.995047,19.766323,0.613921,2.004225,0.586535,-0.007183,0.05387,-0.027982,0.01257,0.068833,-0.016909,0.023493,0.084545,0.00838,gesture-still
-0.249229,-0.831783,0.248107,0.060603,0.113276,2.740014,-2.725499,-8.964041,-0.106392,4,4,4,0.295751,0.956716,0.301408,0.565151,1.817184,0,0.672579,7.309622,0.671564,-2.884801,-2.887762,2.879081,7.02648,7.036559,7.009642,0.857143,2.82869,0.856225,0.004639,0.050129,-0.048034,0.017208,0.063596,-0.011971,0.033668,0.072574,0.01242,gesture-still
-0.134711,-0.374895,0.10322,0.057311,0.109984,2.684947,-2.761412,-8.925734,-0.130484,2,2,2,0.160658,0.517679,0.176797,0.298235,0.924933,0,0.364127,3.848638,0.353134,-4.452005,-4.471395,4.422801,19.872839,19.995361,19.693846,0.618283,1.997294,0.603149,-0.009128,0.060753,-0.072275,-0.000449,0.069581,-0.027833,0.018256,0.088436,0.011372,gesture-still
-0.125239,-0.385743,0.129833,0.097863,0.125845,2.666692,-2.780267,-8.939799,-0.149039,2,2,2,0.17444,0.508237,0.179887,0.336176,0.927087,0,0.372807,3.85177,0.342035,-4.436358,-4.470936,4.399227,19.775505,19.992504,19.55102,0.623291,2.000142,0.599075,-0.023343,0.041899,-0.040552,0.005986,0.051176,0.015562,0.047435,0.076465,0.03726,gesture-still
-0.127357,-0.388803,0.124805,0.067636,0.110582,2.657115,-2.777873,-8.975713,-0.067487,4,2,2,0.17539,0.508768,0.161631,0.309959,0.929803,0,0.372348,3.881308,0.33877,-4.421886,-4.47114,4.444347,19.674276,19.99377,19.826126,0.623352,2.008103,0.59527,-0.014216,0.040851,-0.034417,0.021398,0.059107,-0.005088,0.037858,0.070928,0.013916,gesture-still
-0.259434,-0.825955,0.275266,0.079009,0.139163,2.767248,-2.758719,-8.961348,-0.056264,3,3,3,0.295332,0.962005,0.301437,0.438124,1.376793,0,0.684801,7.315531,0.674208,-2.882986,-2.887572,2.878753,7.019851,7.035848,7.006734,0.867241,2.828026,0.866014,-0.001347,0.054917,-0.019902,0.009726,0.063147,0,0.022296,0.082001,0.048034,gesture-still
-0.124102,-0.386102,0.122261,0.0618,0.096516,2.657115,-2.763507,-8.944588,-0.071078,2,2,2,0.161392,0.508356,0.165596,0.304789,0.918842,0,0.367337,3.855494,0.339571,-4.458347,-4.471453,4.441807,19.913528,19.995724,19.809612,0.618659,2.001142,0.595415,-0.010175,0.048034,-0.047285,0.011223,0.062549,-0.021697,0.03696,0.076166,0.019902,gesture-still
-0.116605,-0.378478,0.130768,0.059556,0.138265,2.67148,-2.732383,-8.963741,-0.045639,2,2,2,0.163068,0.517896,0.155488,0.297098,0.930162,0,0.360623,3.879888,0.340555,-4.461784,-4.471008,4.454589,19.93497,19.99295,19.889454,0.611735,2.005775,0.598043,-0.002095,0.053121,-0.025588,0.020051,0.063895,-0.00838,0.035763,0.081253,0.011672,gesture-still
-0.1116,-0.386993,0.119082,0.093224,0.099808,2.769642,-2.756325,-8.96853,-0.061052,2,2,2,0.169794,0.50986,0.164586,0.310139,0.922651,0,0.369125,3.876374,0.370294,-4.45216,-4.471295,4.461448,19.875074,19.994734,19.932924,0.617721,2.006524,0.62006,0.002693,0.03726,-0.035314,0.019902,0.0618,-0.024541,0.047884,0.083647,-0.005836,gesture-still
-0.097399,-0.389005,0.105884,0.089184,0.111181,2.748095,-2.684499,-8.951771,-0.093075,2,2,2,0.17545,0.506172,0.168926,0.307386,0.923227,0,0.353175,3.859476,0.36805,-4.453065,-4.471212,4.459633,19.88022,19.994211,19.92227,0.602214,2.002698,0.615842,0.008978,0.047136,-0.04145,0.044891,0.055815,-0.024391,0.058359,0.075866,-0.014515,gesture-still
-0.2355,-0.829464,0.292736,0.08679,0.104148,2.755277,-2.749142,-8.978107,-0.027384,4,4,4,0.311216,0.964242,0.300727,0.580871,1.825728,0,0.693877,7.360876,0.67119,-2.884419,-2.887667,2.882572,7.024897,7.036054,7.017123,0.865643,2.837056,0.869991,0.016161,0.046388,-0.005537,0.032621,0.07018,0.024541,0.058808,0.090381,0.050129,gesture-still
-0.116298,-0.388901,0.142216,0.065242,0.117615,2.690634,-2.782661,-8.92304,-0.036362,2,2,2,0.165544,0.503403,0.157509,0.308411,0.925943,0,0.374697,3.83382,0.342545,-4.461933,-4.471008,4.456186,19.936155,19.992939,19.900312,0.623075,1.996262,0.602304,0.006734,0.026635,-0.007183,0.018405,0.057012,0.011073,0.047734,0.075866,0.025738,gesture-still
-0.126055,-0.38421,0.106325,0.042048,0.109984,2.68824,-2.722806,-8.939799,-0.068833,2,2,2,0.151658,0.50977,0.168844,0.286616,0.922478,0,0.35522,3.853086,0.351589,-4.465454,-4.471065,4.456699,19.958078,19.99329,19.902874,0.609188,2.000176,0.602407,-0.002693,0.033818,-0.051475,0.009128,0.066289,-0.027384,0.018106,0.079308,-0.02469,gesture-still
-0.130918,-0.382122,0.097459,0.050727,0.104597,2.728941,-2.773084,-8.918252,-0.087089,2,2,2,0.159155,0.509703,0.175435,0.297734,0.923129,0,0.367956,3.835419,0.365011,-4.461351,-4.471374,4.460819,19.932522,19.995235,19.9293,0.62056,1.995354,0.611972,-0.01661,0.049979,-0.068534,0.003891,0.064195,-0.038457,0.022745,0.076016,-0.021249,gesture-still
-0.114338,-0.399173,0.094451,0.082151,0.109235,2.784007,-2.765902,-8.920646,-0.112228,2,2,2,0.168881,0.493086,0.187227,0.305291,0.919987,0,0.370878,3.822518,0.382184,-4.455357,-4.470869,4.443656,19.894922,19.992067,19.821835,0.619638,1.995459,0.625384,-0.003142,0.019004,-0.083049,0.023942,0.047585,-0.044293,0.039804,0.061202,-0.007931,gesture-still
-0.247306,-0.858823,0.24138,0.079458,0.094571,2.757671,-2.780267,-8.978107,-0.083498,3,3,3,0.307565,0.933686,0.310498,0.453596,1.368189,0,0.697665,7.297078,0.695537,-2.882494,-2.887694,2.882986,7.020021,7.036217,7.019395,0.871106,2.834547,0.868217,-0.006285,0.011672,-0.046537,0.019303,0.041599,-0.035614,0.050278,0.048782,-0.016759,gesture-still
-0.105607,-0.389761,0.088241,0.076914,0.088585,2.709787,-2.768296,-8.946982,-0.125247,2,2,2,0.172764,0.504937,0.182992,0.303996,0.913313,0,0.373739,3.854197,0.362869,-4.460459,-4.47176,4.448323,19.926863,19.997646,19.851425,0.620397,2.001527,0.608815,0.009128,0.044293,-0.072574,0.032172,0.05761,-0.055665,0.048931,0.069881,-0.016161,gesture-still
-0.09612,-0.411563,0.10735,0.110133,0.093673,2.757671,-2.655768,-8.96853,-0.140959,2,2,2,0.182161,0.485514,0.193541,0.318586,0.922748,0,0.346934,3.85437,0.373742,-4.42736,-4.47098,4.391737,19.717855,19.99277,19.497612,0.596802,2.00593,0.620698,-0.008978,0.011223,-0.069881,0.042048,0.032022,-0.021548,0.07452,0.04953,-0.003741,gesture-still
-0.16380829,-0.100765966,0.9409362,0.051475335,0.033369187,9.604341,-1.7823335,-0.892738,-0.06778584,4,4,4,0.19425954,0.108891286,0.9840768,0.37659296,0.19426703,0.0,0.2909402,0.06785693,8.287408,-2.8823137,-2.8383422,2.8874278,7.0161257,6.8579226,7.0353866,0.56371385,0.27930397,3.0286582,-0.0035913025,-0.04129998,-0.04504092,0.007930793,-0.022146367,-0.013916298,0.024839843,0.0019452889,0.010175358,gesture-still
-0.07419781,-0.0583886,0.4528184,0.05865794,0.04878186,9.585187,-1.7679683,-0.85682493,-0.09980828,2,8,2,0.113193356,0.07436989,0.512434,0.20244472,0.11733834,0.0,0.15172502,0.034757026,4.3906293,-4.4362698,-4.2143884,4.4701867,19.775244,18.416622,19.987803,0.39652282,0.19536185,2.1437523,-0.009876082,-0.045489833,-0.05686229,0.009127894,-0.026635494,-0.023642741,0.034117375,-0.006584055,5.985504E-4,gesture-still
-0.075409874,-0.018981531,0.44378012,0.07616554,0.09427169,9.561244,-1.7583915,-0.85203654,-0.081103586,2,4,2,0.116485395,0.072357275,0.51538193,0.22001216,0.116739765,0.0,0.15029141,0.037418835,4.3758435,-4.4122214,-4.293895,4.4709826,19.623787,18.903008,19.992775,0.39494056,0.19436856,2.1384068,-0.010324995,-0.005686229,-0.050278235,0.004938041,0.023044191,-0.032770637,0.033967737,0.039055414,-0.015412673,gesture-still
-0.081253216,-0.02618658,0.45367876,0.054917,0.058957215,9.601946,-1.7536031,-0.84485394,-0.09606735,2,4,2,0.10718542,0.064389065,0.50986767,0.20133741,0.10509799,0.0,0.1478092,0.035787694,4.405688,-4.4414287,-4.3661923,4.470595,19.807262,19.335875,19.990368,0.39295202,0.19098018,2.1474433,-0.012569559,0.0035913025,-0.047734395,0.0026934769,0.010025719,-0.014664485,0.017657237,0.029179333,-0.007930793,gesture-still
-0.16579847,-0.050375503,0.9425524,0.09068039,0.12749124,9.623494,-1.7392379,-0.82809454,-0.086490534,4,4,4,0.19515736,0.118655145,0.99339926,0.3822343,0.21469255,0.0,0.2755433,0.06670225,8.33761,-2.8705869,-2.7631023,2.8871267,6.972316,6.591045,7.03412,0.55048376,0.26313484,3.0374355,-0.01062427,-0.008978256,-0.053869538,0.0035913025,0.01436521,-0.019602526,0.020949265,0.048632223,0.018255789,gesture-still
-0.11104606,-0.036706105,0.4650662,0.025438393,0.05865794,9.594764,-1.7703625,-0.84964234,-0.056563016,2,2,2,0.11402385,0.05756559,0.5024158,0.19285293,0.102524206,0.0,0.14530012,0.03515588,4.3874483,-4.452169,-4.392206,4.4712305,19.875673,19.50844,19.994328,0.39702818,0.19105816,2.1456316,-0.039504327,-0.011222821,-0.032172084,-0.029927522,0.0019452889,-0.014963761,-0.0163105,0.016460137,-0.001496376,gesture-still
-0.109759174,-0.041763857,0.4466308,0.029478608,0.05057751,9.578004,-1.7871219,-0.8233061,-0.10295067,2,4,2,0.115220964,0.06548142,0.51425207,0.20342484,0.10864439,0.0,0.14859635,0.033069097,4.389372,-4.4462023,-4.267008,4.4706974,19.838717,18.719145,19.991001,0.40080348,0.18658325,2.1421604,-0.044292733,-0.033069912,-0.05865794,-0.031573534,5.985504E-4,-0.03187281,-0.008230069,0.018405426,-0.011971008,gesture-still
-0.11324575,-0.058096796,0.45031196,0.0067336923,0.037110128,9.589975,-1.7751509,-0.8209119,-0.102651395,2,5,2,0.114562556,0.06710498,0.5089549,0.19956419,0.10877158,0.0,0.14582196,0.031309348,4.3970838,-4.4488716,-4.3097453,4.47114,19.853827,18.994202,19.993778,0.39830458,0.18623799,2.1447294,-0.047884032,-0.038606502,-0.044143096,-0.026036944,-0.023193829,-0.021098902,-0.008978256,0.0016460137,-0.0134673845,gesture-still
-0.10842742,-0.061935,0.44990796,0.014963761,0.025288755,9.592369,-1.7966987,-0.85443074,-0.1038485,2,6,2,0.113874234,0.07131727,0.5133542,0.19876362,0.11593173,0.0,0.15052927,0.03395676,4.400249,-4.446628,-4.277472,4.4703393,19.840467,18.777864,19.988766,0.40284708,0.19440344,2.1453826,-0.04070143,-0.04818331,-0.06748656,-0.029179333,-0.022445641,-0.02184709,-0.0070329676,-0.0068833297,-0.006135142,gesture-still
-0.19382559,-0.08510639,0.9398738,0.019303251,0.054019175,9.633071,-1.8397944,-0.86400753,-0.07451953,3,3,3,0.19940709,0.106953464,0.98834145,0.28992286,0.15542859,0.0,0.29146552,0.063901976,8.342331,-2.882791,-2.8183749,2.8874702,7.0253158,6.803895,7.035568,0.5736147,0.26673034,3.0373824,-0.035913024,-0.034566287,-0.04444237,-0.023792379,-0.0073322426,-0.0199018,2.992752E-4,0.022146367,0.008529344,gesture-still
-0.092139356,-0.03552397,0.4487931,0.06464344,0.093373865,9.585187,-1.8374002,-0.85682493,-0.09292495,2,4,2,0.11418097,0.06934208,0.5125537,0.20685902,0.120600425,0.0,0.16105278,0.03676329,4.3941846,-4.437667,-4.2199655,4.4707236,19.786304,18.431381,19.991165,0.4117553,0.19500062,2.143735,-0.027383681,-0.022445641,-0.054468088,-0.008379706,0.0052373162,-0.03187281,0.012120646,0.02439093,-0.0047884034,gesture-still
-0.09021652,-0.027144257,0.45719522,0.038905777,0.06599019,9.580399,-1.8517654,-0.8137293,-0.058508303,2,4,2,0.10763435,0.06154595,0.5058425,0.20261681,0.110185646,0.0,0.16368939,0.033209626,4.381183,-4.455234,-4.327716,4.4712734,19.894482,19.10327,19.994596,0.4145219,0.18424557,2.1424778,-0.016011223,-0.0047884034,-0.043245267,-0.004040215,0.004489128,-0.026485857,0.014814123,0.033369187,0.0,gesture-still
-0.098536365,-0.05553052,0.46044987,0.057161566,0.065092355,9.633071,-1.8326118,-0.8807669,-0.08185177,4,2,2,0.11504141,0.07341222,0.51433444,0.21775265,0.12230629,0.0,0.15972666,0.036974262,4.429506,-4.4059415,-4.2433405,4.4700413,19.573496,18.599821,19.986881,0.41162613,0.20014471,2.154419,-0.015711948,-0.043394905,-0.06000468,-0.005985504,-0.017956512,-0.0199018,0.00808043,0.0077811554,0.0016460137,gesture-still
-0.1993173,-0.077751696,0.93651456,0.05925649,0.37588966,9.659407,-1.8900726,-0.7682395,-0.1388637,4,8,4,0.22756886,0.14863504,1.0000656,0.43581954,0.26139444,0.0,0.320527,0.06585029,8.395998,-2.8401272,-1.7082464,2.8868337,6.853127,3.7671328,7.033236,0.6002119,0.26813358,3.0451694,-0.09771336,-0.117615156,-0.055964466,-0.011073183,-0.011671733,-0.02064999,0.021098902,0.012719196,0.005087679,gesture-still
-0.09516204,-0.033227034,0.47025862,0.05057751,0.08484452,9.601946,-1.9164088,-0.75148004,-0.048632223,2,8,2,0.11234043,0.06833202,0.5000664,0.22122423,0.11674726,0.0,0.17515717,0.02873528,4.389271,-4.4474387,-4.0649414,4.4713817,19.845377,17.512383,19.995277,0.4292004,0.17274064,2.1471875,-0.022146367,-0.03247136,-0.026635494,-2.992752E-4,-2.992752E-4,-0.013018472,0.009726444,0.01616086,0.011372458,gesture-still
-0.10309283,-0.047098435,0.445329,0.06120178,0.0338181,9.544485,-1.9092262,-0.75866264,-0.0839467,2,4,2,0.11509379,0.06255599,0.5148357,0.21077207,0.11025299,0.0,0.1722761,0.02734996,4.358577,-4.446625,-4.281453,4.4704905,19.841894,18.820923,19.989685,0.42767307,0.17195415,2.1346881,-0.030526072,-0.036511578,-0.051624972,-0.016460137,-0.026485857,-0.044292733,5.985504E-4,0.011671733,-0.0019452889,gesture-still
-0.1022773,-0.054475565,0.4570381,0.02498948,0.065242,9.556456,-1.9283798,-0.76345104,-0.11686697,2,4,2,0.113694645,0.07035213,0.510743,0.21238813,0.10414778,0.0,0.17601553,0.028232414,4.359421,-4.450776,-4.0223355,4.469468,19.865509,17.161839,19.983334,0.43182883,0.17663522,2.1373591,-0.026485857,-0.048033673,-0.049829323,-0.0070329676,-0.018555064,-0.0067336923,0.008678981,0.004489128,0.012569559,gesture-still
-0.20394108,-0.099202245,0.94025534,0.020051438,0.02813187,9.570822,-1.9403509,-0.82809454,-0.058957215,4,4,4,0.21057007,0.10544215,0.97928095,0.40836102,0.17848027,0.0,0.3326619,0.05589361,8.235806,-2.8813727,-2.8177662,2.8874848,7.012839,6.802609,7.0354967,0.61176294,0.2563878,3.0199149,-0.04249708,-0.04878186,-0.029029695,-0.013617022,-0.022445641,-0.016011223,0.0035913025,-0.0017956513,0.009576807,gesture-still
-0.07665186,-0.050659813,0.45584106,0.19662382,0.10055647,9.599552,-1.6793828,-0.8759785,-0.10699089,2,8,2,0.11899932,0.08055741,0.51434934,0.20580408,0.14654759,0.0,0.1380696,0.038198225,4.401684,-4.310857,-4.020141,4.469948,19.051441,17.234995,19.986307,0.37940097,0.20190257,2.1469688,-0.032172084,-0.051026423,-0.050128598,-0.015263036,-0.007631518,-0.025887307,0.011372458,0.018854339,0.0031423897,gesture-still
-0.1018209,-0.042205285,0.45870668,0.034865562,0.037409402,9.613917,-1.681777,-0.85682493,-0.088585466,2,6,2,0.11102363,0.06257097,0.51184297,0.19613749,0.11494414,0.0,0.1323864,0.03561413,4.4125915,-4.416032,-4.3318844,4.4702353,19.647161,19.106312,19.988113,0.3778279,0.19337896,2.1501172,-0.054019175,-0.022445641,-0.04189853,-0.015562311,0.0037409402,-0.023493104,0.004489128,0.017806875,0.00808043,gesture-still
